Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-02-14 00:00:00+05:30,4944.64990234375,5220.25,4944.64990234375,5202.0,0,0.0,0.0
2008-02-15 00:00:00+05:30,5202.85009765625,5315.39990234375,5104.75,5302.89990234375,0,0.0,0.0
2008-02-18 00:00:00+05:30,5304.4501953125,5348.60009765625,5224.0,5276.89990234375,0,0.0,0.0
2008-02-19 00:00:00+05:30,5278.39990234375,5368.4501953125,5262.0,5280.7998046875,0,0.0,0.0
2008-02-20 00:00:00+05:30,5267.14990234375,5267.14990234375,5116.2998046875,5154.4501953125,0,0.0,0.0
2008-02-21 00:00:00+05:30,5156.89990234375,5241.35009765625,5120.0498046875,5191.7998046875,0,0.0,0.0
2008-02-22 00:00:00+05:30,5183.39990234375,5184.0,5092.7998046875,5110.75,0,0.0,0.0
2008-02-25 00:00:00+05:30,5112.25,5212.35009765625,5055.14990234375,5200.7001953125,0,0.0,0.0
2008-02-26 00:00:00+05:30,5200.7998046875,5281.2001953125,5200.7998046875,5270.0498046875,0,0.0,0.0
2008-02-27 00:00:00+05:30,5271.39990234375,5368.14990234375,5249.75,5268.39990234375,0,0.0,0.0
2008-02-28 00:00:00+05:30,5266.35009765625,5302.85009765625,5227.14990234375,5285.10009765625,0,0.0,0.0
2008-02-29 00:00:00+05:30,5285.0,5290.7998046875,5098.35009765625,5223.5,0,0.0,0.0
2008-03-03 00:00:00+05:30,5222.7998046875,5222.7998046875,4936.0498046875,4953.0,0,0.0,0.0
2008-03-04 00:00:00+05:30,4958.5498046875,4976.7001953125,4812.9501953125,4864.25,0,0.0,0.0
2008-03-05 00:00:00+05:30,4866.85009765625,4936.75,4847.25,4921.39990234375,0,0.0,0.0
2008-03-07 00:00:00+05:30,4918.2998046875,4918.2998046875,4672.25,4771.60009765625,0,0.0,0.0
2008-03-10 00:00:00+05:30,4767.7998046875,4814.9501953125,4620.5,4800.39990234375,0,0.0,0.0
2008-03-11 00:00:00+05:30,4796.2998046875,4888.5,4732.85009765625,4865.89990234375,0,0.0,0.0
2008-03-12 00:00:00+05:30,4869.75,5019.2001953125,4854.75,4872.0,0,0.0,0.0
2008-03-13 00:00:00+05:30,4868.7001953125,4868.7998046875,4580.14990234375,4623.60009765625,0,0.0,0.0
2008-03-14 00:00:00+05:30,4623.7998046875,4758.9501953125,4607.5498046875,4745.7998046875,0,0.0,0.0
2008-03-17 00:00:00+05:30,4745.4501953125,4745.4501953125,4482.10009765625,4503.10009765625,0,0.0,0.0
2008-03-18 00:00:00+05:30,4519.89990234375,4617.9501953125,4468.5498046875,4533.0,0,0.0,0.0
2008-03-19 00:00:00+05:30,4534.75,4718.39990234375,4533.89990234375,4573.9501953125,0,0.0,0.0
2008-03-24 00:00:00+05:30,4576.7998046875,4649.4501953125,4539.7998046875,4609.85009765625,0,0.0,0.0
2008-03-25 00:00:00+05:30,4616.7998046875,4896.7998046875,4616.7998046875,4877.5,0,0.0,0.0
2008-03-26 00:00:00+05:30,4878.7001953125,4912.2998046875,4808.64990234375,4828.85009765625,0,0.0,0.0
2008-03-27 00:00:00+05:30,4828.7998046875,4863.75,4769.60009765625,4830.25,0,0.0,0.0
2008-03-28 00:00:00+05:30,4830.0,4970.7998046875,4796.35009765625,4942.0,0,0.0,0.0
2008-03-31 00:00:00+05:30,4942.14990234375,4947.0,4703.85009765625,4734.5,0,0.0,0.0
2008-04-01 00:00:00+05:30,4735.64990234375,4800.75,4628.75,4739.5498046875,0,0.0,0.0
2008-04-02 00:00:00+05:30,4741.39990234375,4916.75,4741.39990234375,4754.2001953125,0,0.0,0.0
2008-04-03 00:00:00+05:30,4753.89990234375,4833.25,4738.2001953125,4771.60009765625,0,0.0,0.0
2008-04-04 00:00:00+05:30,4766.7001953125,4791.7001953125,4632.7001953125,4647.0,0,0.0,0.0
2008-04-07 00:00:00+05:30,4631.35009765625,4798.5498046875,4628.7998046875,4761.2001953125,0,0.0,0.0
2008-04-08 00:00:00+05:30,4760.64990234375,4769.5498046875,4677.7998046875,4709.64990234375,0,0.0,0.0
2008-04-09 00:00:00+05:30,4707.0498046875,4758.25,4667.5,4747.0498046875,0,0.0,0.0
2008-04-10 00:00:00+05:30,4747.5498046875,4799.5,4720.89990234375,4733.0,0,0.0,0.0
2008-04-11 00:00:00+05:30,4734.35009765625,4817.39990234375,4727.25,4777.7998046875,0,0.0,0.0
2008-04-15 00:00:00+05:30,4779.9501953125,4917.10009765625,4708.2998046875,4879.64990234375,0,0.0,0.0
2008-04-16 00:00:00+05:30,4881.64990234375,4951.39990234375,4874.0498046875,4887.2998046875,0,0.0,0.0
2008-04-17 00:00:00+05:30,4890.60009765625,4984.9501953125,4889.64990234375,4958.39990234375,0,0.0,0.0
2008-04-21 00:00:00+05:30,4955.89990234375,5053.39990234375,4955.89990234375,5037.0,0,0.0,0.0
2008-04-22 00:00:00+05:30,5037.0498046875,5074.25,4994.0498046875,5049.2998046875,0,0.0,0.0
2008-04-23 00:00:00+05:30,5044.35009765625,5083.5,5003.5498046875,5022.7998046875,0,0.0,0.0
2008-04-24 00:00:00+05:30,5022.89990234375,5072.7001953125,4991.35009765625,4999.85009765625,0,0.0,0.0
2008-04-25 00:00:00+05:30,4999.14990234375,5117.7001953125,4999.14990234375,5111.7001953125,0,0.0,0.0
2008-04-28 00:00:00+05:30,5112.5,5147.4501953125,5079.14990234375,5089.64990234375,0,0.0,0.0
2008-04-29 00:00:00+05:30,5092.39990234375,5210.89990234375,5082.14990234375,5195.5,0,0.0,0.0
2008-04-30 00:00:00+05:30,5198.35009765625,5230.75,5155.85009765625,5165.89990234375,0,0.0,0.0
2008-05-02 00:00:00+05:30,5265.2998046875,5298.85009765625,5197.60009765625,5228.2001953125,0,0.0,0.0
2008-05-05 00:00:00+05:30,5227.25,5254.5,5182.60009765625,5192.25,0,0.0,0.0
2008-05-06 00:00:00+05:30,5192.35009765625,5206.5,5110.89990234375,5144.64990234375,0,0.0,0.0
2008-05-07 00:00:00+05:30,5156.7001953125,5159.0498046875,5101.25,5135.5,0,0.0,0.0
2008-05-08 00:00:00+05:30,5135.7998046875,5143.0498046875,5062.4501953125,5081.7001953125,0,0.0,0.0
2008-05-09 00:00:00+05:30,5070.85009765625,5087.64990234375,4969.39990234375,4982.60009765625,0,0.0,0.0
2008-05-12 00:00:00+05:30,4981.0,5021.75,4913.7998046875,5012.64990234375,0,0.0,0.0
2008-05-13 00:00:00+05:30,5008.60009765625,5066.0,4943.75,4957.7998046875,0,0.0,0.0
2008-05-14 00:00:00+05:30,4958.4501953125,5026.10009765625,4932.0498046875,5011.75,0,0.0,0.0
2008-05-15 00:00:00+05:30,5010.89990234375,5118.5498046875,4999.60009765625,5115.25,0,0.0,0.0
2008-05-16 00:00:00+05:30,5115.64990234375,5167.39990234375,5106.39990234375,5157.7001953125,0,0.0,0.0
2008-05-20 00:00:00+05:30,5157.0,5160.0498046875,5072.39990234375,5104.9501953125,0,0.0,0.0
2008-05-21 00:00:00+05:30,5105.7001953125,5135.5498046875,5048.7001953125,5117.64990234375,0,0.0,0.0
2008-05-22 00:00:00+05:30,5117.0,5118.89990234375,5010.7001953125,5025.4501953125,0,0.0,0.0
2008-05-23 00:00:00+05:30,5026.5498046875,5059.0498046875,4940.7001953125,4946.5498046875,0,0.0,0.0
2008-05-26 00:00:00+05:30,4953.60009765625,4953.60009765625,4858.0,4875.0498046875,0,0.0,0.0
2008-05-27 00:00:00+05:30,4877.14990234375,4932.0,4846.2001953125,4859.7998046875,0,0.0,0.0
2008-05-28 00:00:00+05:30,4862.7001953125,4926.89990234375,4835.64990234375,4918.35009765625,0,0.0,0.0
2008-05-29 00:00:00+05:30,4926.2998046875,4957.39990234375,4801.89990234375,4835.2998046875,0,0.0,0.0
2008-05-30 00:00:00+05:30,4844.0498046875,4908.85009765625,4833.4501953125,4870.10009765625,0,0.0,0.0
2008-06-02 00:00:00+05:30,4869.25,4908.7998046875,4713.0,4739.60009765625,0,0.0,0.0
2008-06-03 00:00:00+05:30,4739.2998046875,4739.2998046875,4634.0,4715.89990234375,0,0.0,0.0
2008-06-04 00:00:00+05:30,4718.7001953125,4731.5,4564.5,4585.60009765625,0,0.0,0.0
2008-06-05 00:00:00+05:30,4586.9501953125,4690.60009765625,4536.25,4676.9501953125,0,0.0,0.0
2008-06-06 00:00:00+05:30,4680.5498046875,4746.2998046875,4614.25,4627.7998046875,0,0.0,0.0
2008-06-09 00:00:00+05:30,4626.4501953125,4626.4501953125,4411.60009765625,4500.9501953125,0,0.0,0.0
2008-06-10 00:00:00+05:30,4522.0,4522.5498046875,4369.7998046875,4449.7998046875,0,0.0,0.0
2008-06-11 00:00:00+05:30,4469.64990234375,4541.0498046875,4468.0498046875,4523.60009765625,0,0.0,0.0
2008-06-12 00:00:00+05:30,4524.39990234375,4550.0,4392.0,4539.35009765625,0,0.0,0.0
2008-06-13 00:00:00+05:30,4539.5,4563.35009765625,4491.35009765625,4517.10009765625,0,0.0,0.0
2008-06-16 00:00:00+05:30,4536.2998046875,4617.7001953125,4536.2998046875,4572.5,0,0.0,0.0
2008-06-17 00:00:00+05:30,4572.5,4664.0498046875,4561.75,4653.0,0,0.0,0.0
2008-06-18 00:00:00+05:30,4652.7998046875,4679.75,4569.89990234375,4582.39990234375,0,0.0,0.0
2008-06-19 00:00:00+05:30,4582.5498046875,4585.7001953125,4488.9501953125,4504.25,0,0.0,0.0
2008-06-20 00:00:00+05:30,4504.2001953125,4532.0,4333.60009765625,4347.5498046875,0,0.0,0.0
2008-06-23 00:00:00+05:30,4351.14990234375,4351.14990234375,4225.5,4266.39990234375,0,0.0,0.0
2008-06-24 00:00:00+05:30,4271.0498046875,4305.89990234375,4156.10009765625,4191.10009765625,0,0.0,0.0
2008-06-25 00:00:00+05:30,4189.60009765625,4264.5498046875,4093.199951171875,4252.64990234375,0,0.0,0.0
2008-06-26 00:00:00+05:30,4252.60009765625,4324.75,4230.0,4315.85009765625,0,0.0,0.0
2008-06-27 00:00:00+05:30,4315.2998046875,4315.2998046875,4119.2001953125,4136.64990234375,0,0.0,0.0
2008-06-30 00:00:00+05:30,4136.25,4163.0,4021.699951171875,4040.550048828125,0,0.0,0.0
2008-07-01 00:00:00+05:30,4039.75,4075.39990234375,3878.199951171875,3896.75,0,0.0,0.0
2008-07-02 00:00:00+05:30,3895.300048828125,4107.14990234375,3848.25,4093.35009765625,0,0.0,0.0
2008-07-03 00:00:00+05:30,4094.60009765625,4097.35009765625,3874.85009765625,3925.75,0,0.0,0.0
2008-07-04 00:00:00+05:30,3926.64990234375,4033.5,3896.39990234375,4016.0,0,0.0,0.0
2008-07-07 00:00:00+05:30,4002.0,4114.5,4002.0,4030.0,0,0.0,0.0
2008-07-08 00:00:00+05:30,4028.699951171875,4028.699951171875,3896.050048828125,3988.550048828125,0,0.0,0.0
2008-07-09 00:00:00+05:30,3990.89990234375,4169.39990234375,3990.89990234375,4157.10009765625,0,0.0,0.0
2008-07-10 00:00:00+05:30,4155.64990234375,4187.9501953125,4110.39990234375,4162.2001953125,0,0.0,0.0
2008-07-11 00:00:00+05:30,4166.0,4215.5,4014.449951171875,4049.0,0,0.0,0.0
2008-07-14 00:00:00+05:30,4047.449951171875,4118.10009765625,4004.25,4039.699951171875,0,0.0,0.0
2008-07-15 00:00:00+05:30,4039.300048828125,4040.699951171875,3835.5,3861.10009765625,0,0.0,0.0
2008-07-16 00:00:00+05:30,3861.550048828125,3920.050048828125,3790.199951171875,3816.699951171875,0,0.0,0.0
2008-07-17 00:00:00+05:30,3823.14990234375,3968.75,3823.14990234375,3947.199951171875,0,0.0,0.0
2008-07-18 00:00:00+05:30,3962.949951171875,4110.5498046875,3926.300048828125,4092.25,0,0.0,0.0
2008-07-21 00:00:00+05:30,4092.199951171875,4168.14990234375,4072.75,4159.5,0,0.0,0.0
2008-07-22 00:00:00+05:30,4158.4501953125,4262.4501953125,4137.9501953125,4240.10009765625,0,0.0,0.0
2008-07-23 00:00:00+05:30,4246.7001953125,4491.5498046875,4246.7001953125,4476.7998046875,0,0.0,0.0
2008-07-24 00:00:00+05:30,4476.2001953125,4539.4501953125,4385.85009765625,4433.5498046875,0,0.0,0.0
2008-07-25 00:00:00+05:30,4440.85009765625,4440.85009765625,4297.14990234375,4311.85009765625,0,0.0,0.0
2008-07-28 00:00:00+05:30,4282.25,4352.64990234375,4282.25,4332.10009765625,0,0.0,0.0
2008-07-29 00:00:00+05:30,4332.2001953125,4332.2001953125,4159.14990234375,4189.85009765625,0,0.0,0.0
2008-07-30 00:00:00+05:30,4191.2001953125,4327.0,4191.2001953125,4313.5498046875,0,0.0,0.0
2008-07-31 00:00:00+05:30,4314.35009765625,4342.0,4285.5498046875,4332.9501953125,0,0.0,0.0
2008-08-01 00:00:00+05:30,4331.60009765625,4422.9501953125,4235.7001953125,4413.5498046875,0,0.0,0.0
2008-08-04 00:00:00+05:30,4426.10009765625,4436.14990234375,4362.89990234375,4395.35009765625,0,0.0,0.0
2008-08-05 00:00:00+05:30,4395.7998046875,4515.14990234375,4376.0,4502.85009765625,0,0.0,0.0
2008-08-06 00:00:00+05:30,4506.25,4615.89990234375,4503.89990234375,4517.5498046875,0,0.0,0.0
2008-08-07 00:00:00+05:30,4515.25,4580.14990234375,4493.7001953125,4523.85009765625,0,0.0,0.0
2008-08-08 00:00:00+05:30,4518.35009765625,4546.35009765625,4464.0,4529.5,0,0.0,0.0
2008-08-11 00:00:00+05:30,4529.35009765625,4625.2001953125,4529.35009765625,4620.39990234375,0,0.0,0.0
2008-08-12 00:00:00+05:30,4620.9501953125,4649.85009765625,4525.75,4552.25,0,0.0,0.0
2008-08-13 00:00:00+05:30,4548.0498046875,4572.64990234375,4497.25,4529.0498046875,0,0.0,0.0
2008-08-14 00:00:00+05:30,4524.2001953125,4529.7998046875,4421.25,4430.7001953125,0,0.0,0.0
2008-08-18 00:00:00+05:30,4430.7001953125,4447.39990234375,4379.85009765625,4393.0498046875,0,0.0,0.0
2008-08-19 00:00:00+05:30,4393.10009765625,4393.7001953125,4316.5498046875,4368.25,0,0.0,0.0
2008-08-20 00:00:00+05:30,4365.4501953125,4434.89990234375,4365.4501953125,4415.75,0,0.0,0.0
2008-08-21 00:00:00+05:30,4416.2001953125,4418.5498046875,4271.2998046875,4283.85009765625,0,0.0,0.0
2008-08-22 00:00:00+05:30,4283.85009765625,4337.0,4248.0,4327.4501953125,0,0.0,0.0
2008-08-25 00:00:00+05:30,4317.9501953125,4398.7998046875,4317.9501953125,4335.35009765625,0,0.0,0.0
2008-08-26 00:00:00+05:30,4335.2001953125,4345.0498046875,4283.2998046875,4337.5,0,0.0,0.0
2008-08-27 00:00:00+05:30,4336.85009765625,4364.25,4282.64990234375,4292.10009765625,0,0.0,0.0
2008-08-28 00:00:00+05:30,4290.75,4304.5,4201.85009765625,4214.0,0,0.0,0.0
2008-08-29 00:00:00+05:30,4230.60009765625,4368.7998046875,4230.60009765625,4360.0,0,0.0,0.0
2008-09-01 00:00:00+05:30,4356.10009765625,4365.0,4281.35009765625,4348.64990234375,0,0.0,0.0
2008-09-02 00:00:00+05:30,4358.85009765625,4522.39990234375,4343.10009765625,4504.0,0,0.0,0.0
2008-09-04 00:00:00+05:30,4512.9501953125,4514.60009765625,4419.4501953125,4447.75,0,0.0,0.0
2008-09-05 00:00:00+05:30,4444.7001953125,4444.7001953125,4328.89990234375,4352.2998046875,0,0.0,0.0
2008-09-08 00:00:00+05:30,4358.2998046875,4558.0,4358.2998046875,4482.2998046875,0,0.0,0.0
2008-09-09 00:00:00+05:30,4485.14990234375,4497.5,4418.9501953125,4468.7001953125,0,0.0,0.0
2008-09-10 00:00:00+05:30,4467.5,4467.5,4382.35009765625,4400.25,0,0.0,0.0
2008-09-11 00:00:00+05:30,4397.25,4399.2998046875,4272.75,4290.2998046875,0,0.0,0.0
2008-09-12 00:00:00+05:30,4291.60009765625,4323.89990234375,4200.14990234375,4228.4501953125,0,0.0,0.0
